,corn,olives,mushrooms,spinach,pineapple,artichoke,chilli,pepper,onion,mozzarella,egg,pepperoni,beef,chicken,bacon,vegan,vegetarian,meaty
3483,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False
3484,True,False,False,False,False,False,True,False,True,True,True,True,False,False,True,False,False,True
3485,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
3486,False,False,True,False,False,False,True,False,True,True,False,False,True,True,True,False,False,True
3487,False,False,False,False,False,True,True,False,True,True,False,False,True,True,True,False,False,True
3488,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,True
3489,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True
3490,False,True,True,False,False,False,False,False,True,True,False,False,True,False,True,False,False,True
3491,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True
3492,False,False,True,False,False,False,True,True,False,False,True,True,False,True,False,False,False,True
3493,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True
3494,False,True,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True
3495,False,True,True,False,False,True,False,False,False,True,True,True,True,True,False,False,False,True
3496,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False
3497,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True
3498,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
3499,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True
3500,False,False,False,True,True,False,True,False,False,False,True,True,False,True,False,False,False,True
3501,False,False,True,False,False,True,False,False,False,False,True,True,True,False,True,False,False,True
3502,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False,True
3503,True,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True
3504,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True
3505,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True
3506,True,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True
3507,True,False,False,False,False,True,False,False,True,True,False,True,True,True,False,False,False,True
3508,True,False,False,False,False,True,False,False,True,True,True,False,True,False,False,False,False,True
3509,False,False,True,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True
3510,True,False,False,False,False,False,True,False,True,False,True,True,True,False,True,False,False,True
3511,False,True,False,False,False,False,False,True,True,True,False,False,True,True,False,False,False,True
3512,True,True,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,True
3513,True,False,False,True,False,False,False,False,True,False,True,True,True,False,True,False,False,True
3514,False,False,False,False,True,True,False,False,False,True,True,True,False,False,True,False,False,True
3515,False,True,False,False,True,False,False,True,False,False,True,True,True,False,False,False,False,True
3516,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
3517,False,True,False,False,True,False,False,True,False,True,False,True,False,True,True,False,False,True
3518,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True
3519,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
3520,False,True,True,False,False,False,False,False,True,False,True,True,True,True,False,False,False,True
3521,True,False,True,False,False,False,False,True,False,True,True,False,True,False,True,False,False,True
3522,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True
3523,True,False,False,False,True,False,False,False,False,True,True,False,True,True,True,False,False,True
3524,False,False,False,True,True,False,False,True,False,False,True,False,True,True,False,False,False,True
3525,False,True,True,False,False,True,False,False,False,True,False,False,True,True,True,False,False,True
3526,True,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True
3527,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
3528,False,True,True,False,False,False,True,False,False,True,True,True,False,False,False,False,False,True
3529,False,True,False,True,False,False,False,False,False,False,True,True,True,True,False,False,False,True
3530,True,False,False,False,False,False,True,False,False,False,True,True,False,True,True,False,False,True
3531,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
3532,False,False,True,False,False,False,True,True,False,True,False,False,False,True,True,False,False,True
3533,True,False,False,False,False,False,False,True,True,False,True,True,True,False,True,False,False,True
3534,False,False,True,False,False,False,False,True,True,False,True,True,True,False,False,False,False,True
3535,False,False,False,True,False,False,False,False,True,True,True,True,True,True,False,False,False,True
3536,True,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True
3537,False,False,False,False,False,False,True,True,False,True,True,False,False,False,True,False,False,True
3538,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,True
3539,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True
3540,False,True,False,False,False,False,True,False,True,True,True,True,False,False,True,False,False,True
3541,False,False,False,True,False,False,True,False,True,False,True,True,True,False,True,False,False,True
3542,False,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,True
3543,True,True,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,True
3544,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True
3545,False,True,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True
3546,False,False,True,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True
3547,True,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,True
3548,True,False,True,False,False,False,True,False,False,True,True,True,False,True,False,False,False,True
3549,False,True,False,False,False,False,True,True,False,False,True,False,True,True,True,False,False,True
3550,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,True
