,day,minute,hour,second,type
66166,Friday,32,14,6,no_traffic
66168,Friday,32,14,12,no_traffic
66169,Friday,32,14,37,no_traffic
66170,Friday,32,14,45,no_traffic
66171,Friday,33,14,5,no_traffic
66172,Friday,33,14,29,no_traffic
66173,Friday,33,14,45,no_traffic
66174,Friday,33,14,46,no_traffic
66175,Friday,34,14,11,no_traffic
66176,Friday,34,14,35,no_traffic
66177,Friday,35,14,2,no_traffic
66180,Friday,35,14,19,no_traffic
66181,Friday,35,14,25,no_traffic
66182,Friday,35,14,49,no_traffic
66183,Friday,36,14,13,no_traffic
66184,Friday,36,14,32,no_traffic
66186,Friday,37,14,1,no_traffic
66187,Friday,37,14,6,no_traffic
66188,Friday,37,14,23,no_traffic
66189,Friday,37,14,49,no_traffic
66190,Friday,37,14,53,no_traffic
66191,Friday,38,14,4,no_traffic
66192,Friday,38,14,25,no_traffic
66193,Friday,38,14,50,no_traffic
66194,Friday,39,14,14,no_traffic
66195,Friday,39,14,38,no_traffic
66196,Friday,40,14,4,no_traffic
66197,Friday,40,14,8,no_traffic
66198,Friday,40,14,35,no_traffic
66199,Friday,40,14,43,no_traffic
66200,Friday,41,14,6,no_traffic
66201,Friday,41,14,34,no_traffic
66202,Friday,41,14,39,no_traffic
66203,Friday,42,14,7,no_traffic
66204,Friday,42,14,36,no_traffic
66205,Friday,42,14,49,no_traffic
66206,Friday,43,14,2,no_traffic
66207,Friday,43,14,8,no_traffic
66208,Friday,43,14,21,no_traffic
66209,Friday,43,14,31,no_traffic
66210,Friday,43,14,47,no_traffic
66211,Friday,43,14,56,no_traffic
66212,Friday,44,14,3,no_traffic
66213,Friday,44,14,23,no_traffic
66214,Friday,44,14,32,no_traffic
66215,Friday,44,14,59,no_traffic
66216,Friday,45,14,4,no_traffic
66217,Friday,45,14,9,no_traffic
66218,Friday,45,14,25,no_traffic
66219,Friday,45,14,40,no_traffic
66220,Friday,46,14,7,no_traffic
66221,Friday,46,14,25,no_traffic
66222,Friday,46,14,37,no_traffic
66223,Friday,47,14,1,no_traffic
66224,Friday,47,14,25,no_traffic
66225,Friday,47,14,51,no_traffic
66226,Friday,48,14,6,no_traffic
66228,Friday,48,14,33,no_traffic
66229,Friday,48,14,49,no_traffic
66230,Friday,48,14,53,no_traffic
66231,Friday,49,14,7,no_traffic
66232,Friday,49,14,33,no_traffic
66233,Friday,49,14,36,no_traffic
66234,Friday,49,14,39,no_traffic
66235,Friday,50,14,3,no_traffic
66236,Friday,50,14,21,no_traffic
66237,Friday,50,14,32,no_traffic
66238,Friday,50,14,41,no_traffic
66239,Friday,51,14,2,no_traffic
66240,Friday,51,14,31,no_traffic
66241,Friday,51,14,52,no_traffic
66242,Friday,51,14,56,no_traffic
66243,Friday,52,14,14,no_traffic
66244,Friday,52,14,27,no_traffic
66245,Friday,52,14,49,no_traffic
66246,Friday,53,14,4,no_traffic
66247,Friday,53,14,10,no_traffic
66248,Friday,53,14,31,no_traffic
66249,Friday,53,14,42,no_traffic
66250,Friday,53,14,45,no_traffic
66251,Friday,53,14,56,no_traffic
66252,Friday,54,14,9,no_traffic
66253,Friday,54,14,19,no_traffic
66254,Friday,54,14,34,no_traffic
66255,Friday,54,14,46,no_traffic
66256,Friday,55,14,2,no_traffic
66257,Friday,55,14,21,no_traffic
66258,Friday,55,14,41,no_traffic
66259,Friday,55,14,49,no_traffic
66261,Friday,55,14,56,no_traffic
66262,Friday,56,14,5,no_traffic
66263,Friday,56,14,32,no_traffic
66264,Friday,56,14,38,no_traffic
66265,Friday,56,14,47,no_traffic
66266,Friday,56,14,58,no_traffic
66267,Friday,56,14,59,no_traffic
66268,Friday,57,14,18,no_traffic
66269,Friday,57,14,24,no_traffic
66270,Friday,57,14,25,no_traffic
66271,Friday,57,14,43,no_traffic
66272,Friday,58,14,0,no_traffic
66273,Friday,58,14,21,no_traffic
66274,Friday,58,14,27,no_traffic
66275,Friday,58,14,56,no_traffic
66276,Friday,59,14,7,no_traffic
66277,Friday,59,14,17,no_traffic
66278,Friday,59,14,19,no_traffic
66279,Friday,59,14,39,no_traffic
66280,Friday,0,15,3,no_traffic
66281,Friday,0,15,5,no_traffic
66283,Friday,0,15,16,no_traffic
66284,Friday,0,15,18,no_traffic
66285,Friday,0,15,33,no_traffic
66286,Friday,0,15,55,no_traffic
66287,Friday,0,15,56,no_traffic
66288,Friday,0,15,57,no_traffic
66289,Friday,1,15,21,no_traffic
66290,Friday,1,15,38,no_traffic
66291,Friday,1,15,42,no_traffic
66292,Friday,1,15,57,no_traffic
66293,Friday,2,15,1,no_traffic
66294,Friday,2,15,9,no_traffic
66295,Friday,2,15,29,no_traffic
66296,Friday,2,15,50,no_traffic
66297,Friday,3,15,13,no_traffic
66298,Friday,3,15,33,no_traffic
66299,Friday,4,15,0,no_traffic
66300,Friday,4,15,17,no_traffic
66302,Friday,4,15,43,no_traffic
66303,Friday,4,15,45,no_traffic
66304,Friday,4,15,57,no_traffic
66305,Friday,5,15,15,no_traffic
66306,Friday,5,15,28,no_traffic
66307,Friday,5,15,41,no_traffic
66308,Friday,5,15,58,no_traffic
66309,Friday,6,15,18,no_traffic
66310,Friday,6,15,21,no_traffic
66311,Friday,6,15,44,no_traffic
66312,Friday,6,15,47,no_traffic
66313,Friday,7,15,1,no_traffic
66314,Friday,7,15,11,no_traffic
66315,Friday,7,15,33,no_traffic
66316,Friday,7,15,36,no_traffic
66317,Friday,7,15,47,no_traffic
66318,Friday,7,15,56,no_traffic
66319,Friday,8,15,5,no_traffic
66320,Friday,8,15,25,no_traffic
66321,Friday,8,15,47,no_traffic
66322,Friday,8,15,51,no_traffic
66323,Friday,9,15,4,no_traffic
66324,Friday,9,15,7,no_traffic
66325,Friday,9,15,30,no_traffic
66326,Friday,9,15,55,no_traffic
66327,Friday,10,15,6,no_traffic
66328,Friday,10,15,20,no_traffic
66329,Friday,10,15,25,no_traffic
66330,Friday,10,15,40,no_traffic
66331,Friday,10,15,52,no_traffic
66332,Friday,11,15,11,no_traffic
66333,Friday,11,15,22,no_traffic
66334,Friday,11,15,28,no_traffic
66335,Friday,11,15,46,no_traffic
66336,Friday,12,15,0,no_traffic
66337,Friday,12,15,8,no_traffic
66338,Friday,12,15,16,no_traffic
66339,Friday,12,15,27,no_traffic
66340,Friday,12,15,47,no_traffic
66341,Friday,12,15,53,no_traffic
66342,Friday,13,15,20,no_traffic
66343,Friday,13,15,37,no_traffic
66344,Friday,14,15,1,no_traffic
66346,Friday,14,15,7,no_traffic
66347,Friday,14,15,13,no_traffic
66348,Friday,14,15,15,no_traffic
66349,Friday,14,15,17,no_traffic
66350,Friday,14,15,45,no_traffic
66351,Friday,14,15,47,no_traffic
66352,Friday,15,15,14,no_traffic
66353,Friday,15,15,24,no_traffic
66354,Friday,15,15,41,no_traffic
66355,Friday,15,15,43,no_traffic
66356,Friday,16,15,1,no_traffic
66357,Friday,16,15,5,no_traffic
66358,Friday,16,15,30,no_traffic
66359,Friday,16,15,37,no_traffic
66360,Friday,16,15,54,no_traffic
66361,Friday,17,15,17,no_traffic
66362,Friday,17,15,43,no_traffic
66363,Friday,18,15,1,no_traffic
66364,Friday,18,15,9,no_traffic
66365,Friday,18,15,27,no_traffic
66366,Friday,18,15,28,no_traffic
66367,Friday,18,15,55,no_traffic
66369,Friday,19,15,22,no_traffic
66370,Friday,19,15,28,no_traffic
66371,Friday,19,15,54,no_traffic
66372,Friday,20,15,4,no_traffic
66374,Friday,20,15,19,no_traffic
66375,Friday,20,15,24,no_traffic
66376,Friday,20,15,26,no_traffic
66377,Friday,20,15,52,no_traffic
66378,Friday,21,15,21,no_traffic
66379,Friday,21,15,24,no_traffic
66380,Friday,21,15,36,no_traffic
66381,Friday,21,15,38,no_traffic
66383,Friday,21,15,56,no_traffic
66384,Friday,22,15,23,no_traffic
66385,Friday,22,15,33,no_traffic
66386,Friday,23,15,2,no_traffic
66387,Friday,23,15,19,no_traffic
66388,Friday,23,15,42,no_traffic
66389,Friday,24,15,3,no_traffic
66390,Friday,24,15,29,no_traffic
66391,Friday,24,15,39,no_traffic
66392,Friday,24,15,41,no_traffic
66393,Friday,24,15,42,no_traffic
66394,Friday,25,15,11,no_traffic
66395,Friday,25,15,28,no_traffic
66396,Friday,25,15,51,no_traffic
66397,Friday,25,15,58,no_traffic
66398,Friday,26,15,26,no_traffic
66399,Friday,26,15,30,no_traffic
66400,Friday,26,15,40,no_traffic
66401,Friday,27,15,1,no_traffic
66402,Friday,27,15,6,no_traffic
66403,Friday,27,15,22,no_traffic
66404,Friday,27,15,25,no_traffic
66405,Friday,27,15,47,no_traffic
66406,Friday,28,15,16,no_traffic
66407,Friday,28,15,20,no_traffic
66408,Friday,28,15,46,no_traffic
66409,Friday,28,15,53,no_traffic
66410,Friday,29,15,0,no_traffic
66411,Friday,29,15,5,no_traffic
66412,Friday,29,15,16,no_traffic
66413,Friday,29,15,42,no_traffic
66414,Friday,30,15,6,no_traffic
66415,Friday,30,15,30,no_traffic
66416,Friday,30,15,49,no_traffic
66417,Friday,31,15,16,no_traffic
66418,Friday,31,15,30,no_traffic
66419,Friday,31,15,59,no_traffic
66420,Friday,32,15,26,no_traffic
66421,Friday,32,15,44,no_traffic
66422,Friday,33,15,11,no_traffic
66423,Friday,33,15,29,no_traffic
66424,Friday,33,15,34,no_traffic
66425,Friday,33,15,53,no_traffic
66426,Friday,34,15,18,no_traffic
66427,Friday,34,15,34,no_traffic
66428,Friday,35,15,1,no_traffic
66429,Friday,35,15,26,no_traffic
66430,Friday,35,15,42,no_traffic
66431,Friday,35,15,51,no_traffic
66432,Friday,36,15,3,no_traffic
66433,Friday,36,15,28,no_traffic
66435,Friday,36,15,45,no_traffic
66436,Friday,36,15,47,no_traffic
66437,Friday,37,15,6,no_traffic
66438,Friday,37,15,22,no_traffic
66440,Friday,37,15,23,no_traffic
66441,Friday,37,15,47,no_traffic
66442,Friday,37,15,55,no_traffic
66443,Friday,38,15,5,no_traffic
66444,Friday,38,15,13,no_traffic
66445,Friday,38,15,25,no_traffic
66446,Friday,38,15,45,no_traffic
66447,Friday,39,15,2,no_traffic
66448,Friday,39,15,29,no_traffic
66449,Friday,39,15,35,no_traffic
66450,Friday,39,15,56,no_traffic
66451,Friday,40,15,13,no_traffic
66452,Friday,40,15,25,no_traffic
66453,Friday,40,15,26,no_traffic
66454,Friday,40,15,55,no_traffic
66455,Friday,41,15,1,no_traffic
66456,Friday,41,15,7,no_traffic
66457,Friday,41,15,27,no_traffic
66459,Friday,41,15,45,no_traffic
66460,Friday,41,15,54,no_traffic
66461,Friday,42,15,3,no_traffic
66462,Friday,42,15,25,no_traffic
66463,Friday,42,15,31,no_traffic
66464,Friday,43,15,0,no_traffic
66465,Friday,43,15,29,no_traffic
66466,Friday,43,15,52,no_traffic
66467,Friday,43,15,56,no_traffic
66468,Friday,44,15,12,no_traffic
66469,Friday,44,15,15,no_traffic
66470,Friday,44,15,18,no_traffic
66471,Friday,44,15,26,no_traffic
66472,Friday,44,15,45,no_traffic
66473,Friday,45,15,4,no_traffic
66474,Friday,45,15,8,no_traffic
66475,Friday,45,15,20,no_traffic
66476,Friday,45,15,43,no_traffic
66477,Friday,45,15,52,no_traffic
66478,Friday,45,15,57,no_traffic
66479,Friday,46,15,24,no_traffic
66480,Friday,46,15,45,no_traffic
66481,Friday,47,15,0,no_traffic
66482,Friday,47,15,21,no_traffic
66483,Friday,47,15,32,no_traffic
66484,Friday,47,15,55,no_traffic
66485,Friday,48,15,10,no_traffic
66486,Friday,48,15,31,no_traffic
66487,Friday,48,15,43,no_traffic
66488,Friday,48,15,58,no_traffic
66489,Friday,49,15,11,no_traffic
66490,Friday,49,15,28,no_traffic
66491,Friday,49,15,41,no_traffic
66492,Friday,49,15,48,no_traffic
66493,Friday,49,15,55,no_traffic
66494,Friday,50,15,0,no_traffic
66495,Friday,50,15,26,no_traffic
66496,Friday,50,15,47,no_traffic
66497,Friday,50,15,55,no_traffic
66498,Friday,50,15,59,no_traffic
66499,Friday,51,15,17,no_traffic
66501,Friday,51,15,46,no_traffic
66502,Friday,52,15,11,no_traffic
66503,Friday,52,15,34,no_traffic
66504,Friday,52,15,47,no_traffic
66505,Friday,52,15,49,no_traffic
66506,Friday,52,15,56,no_traffic
66507,Friday,53,15,24,no_traffic
66508,Friday,53,15,29,no_traffic
66509,Friday,53,15,51,no_traffic
66510,Friday,54,15,5,no_traffic
66511,Friday,54,15,25,no_traffic
66512,Friday,54,15,32,no_traffic
66513,Friday,54,15,36,no_traffic
66514,Friday,54,15,41,no_traffic
66515,Friday,55,15,6,no_traffic
66516,Friday,55,15,30,no_traffic
66517,Friday,55,15,48,no_traffic
66518,Friday,55,15,55,no_traffic
66519,Friday,56,15,10,no_traffic
66520,Friday,56,15,24,no_traffic
66521,Friday,56,15,42,no_traffic
66523,Friday,57,15,11,no_traffic
66524,Friday,57,15,40,no_traffic
66525,Friday,58,15,5,no_traffic
66526,Friday,58,15,8,no_traffic
66527,Friday,58,15,27,no_traffic
66528,Friday,58,15,52,no_traffic
66529,Friday,59,15,17,no_traffic
66530,Friday,59,15,39,no_traffic
66531,Friday,0,14,8,no_traffic
66532,Friday,0,14,28,no_traffic
66533,Friday,0,14,37,no_traffic
66534,Friday,0,14,50,no_traffic
66535,Friday,1,14,7,no_traffic
66536,Friday,1,14,11,no_traffic
66537,Friday,1,14,32,no_traffic
66538,Friday,1,14,35,no_traffic
66539,Friday,2,14,3,no_traffic
66540,Friday,2,14,29,no_traffic
66541,Friday,2,14,53,no_traffic
66542,Friday,3,14,11,no_traffic
66544,Friday,3,14,28,no_traffic
66545,Friday,3,14,53,no_traffic
66546,Friday,3,14,55,no_traffic
66547,Friday,4,14,17,no_traffic
66548,Friday,4,14,40,no_traffic
66549,Friday,4,14,50,no_traffic
66550,Friday,4,14,55,no_traffic
66551,Friday,5,14,8,no_traffic
66552,Friday,5,14,12,no_traffic
66553,Friday,5,14,23,no_traffic
66555,Friday,6,14,7,no_traffic
66556,Friday,6,14,18,no_traffic
66558,Friday,6,14,37,no_traffic
66559,Friday,6,14,59,no_traffic
66560,Friday,7,14,9,no_traffic
66561,Friday,7,14,10,no_traffic
66562,Friday,7,14,12,no_traffic
66563,Friday,7,14,33,no_traffic
66564,Friday,7,14,38,no_traffic
66565,Friday,7,14,52,no_traffic
66566,Friday,7,14,55,no_traffic
66567,Friday,8,14,0,no_traffic
66568,Friday,8,14,27,no_traffic
66569,Friday,8,14,46,no_traffic
66570,Friday,9,14,5,no_traffic
66571,Friday,9,14,28,no_traffic
66572,Friday,9,14,52,no_traffic
66574,Friday,10,14,37,no_traffic
66575,Friday,11,14,3,no_traffic
66576,Friday,11,14,23,no_traffic
66577,Friday,11,14,39,no_traffic
66578,Friday,12,14,8,no_traffic
66579,Friday,12,14,34,no_traffic
66580,Friday,12,14,45,no_traffic
66581,Friday,12,14,58,no_traffic
66582,Friday,13,14,17,no_traffic
66583,Friday,13,14,29,no_traffic
66584,Friday,13,14,32,no_traffic
66585,Friday,13,14,54,no_traffic
66586,Friday,14,14,7,no_traffic
66587,Friday,14,14,26,no_traffic
66588,Friday,14,14,51,no_traffic
66589,Friday,14,14,59,no_traffic
66590,Friday,15,14,21,no_traffic
66591,Friday,15,14,48,no_traffic
66592,Friday,16,14,11,no_traffic
66593,Friday,16,14,19,no_traffic
66594,Friday,16,14,21,no_traffic
66596,Friday,16,14,31,no_traffic
66597,Friday,16,14,58,no_traffic
66598,Friday,17,14,12,no_traffic
66599,Friday,17,14,30,no_traffic
66600,Friday,17,14,59,no_traffic
66601,Friday,18,14,23,no_traffic
66602,Friday,18,14,33,no_traffic
66603,Friday,18,14,36,no_traffic
66605,Friday,18,14,40,no_traffic
66606,Friday,19,14,9,no_traffic
66607,Friday,19,14,13,no_traffic
66609,Friday,19,14,37,no_traffic
66610,Friday,20,14,2,no_traffic
66611,Friday,20,14,31,no_traffic
66612,Friday,20,14,41,no_traffic
66613,Friday,20,14,51,no_traffic
66614,Friday,21,14,14,no_traffic
66615,Friday,21,14,15,no_traffic
66616,Friday,21,14,24,no_traffic
66617,Friday,21,14,25,no_traffic
66619,Friday,21,14,40,no_traffic
66620,Friday,21,14,43,no_traffic
66621,Friday,22,14,4,no_traffic
66622,Friday,22,14,33,no_traffic
66623,Friday,22,14,38,no_traffic
66624,Friday,22,14,54,no_traffic
66625,Friday,23,14,19,no_traffic
66626,Friday,23,14,25,no_traffic
66627,Friday,23,14,39,no_traffic
66628,Friday,23,14,46,no_traffic
66629,Friday,23,14,59,no_traffic
66630,Friday,24,14,22,no_traffic
66631,Friday,24,14,43,no_traffic
66633,Friday,25,14,8,no_traffic
66634,Friday,25,14,35,no_traffic
66635,Friday,25,14,38,no_traffic
66636,Friday,25,14,54,no_traffic
66637,Friday,26,14,17,no_traffic
66638,Friday,26,14,44,no_traffic
66639,Friday,26,14,54,no_traffic
66640,Friday,27,14,23,no_traffic
66641,Friday,27,14,35,no_traffic
66642,Friday,27,14,44,no_traffic
66643,Friday,27,14,55,no_traffic
66644,Friday,28,14,24,no_traffic
66645,Friday,28,14,37,no_traffic
66646,Friday,28,14,49,no_traffic
66647,Friday,28,14,59,no_traffic
66648,Friday,29,14,20,no_traffic
66649,Friday,29,14,26,no_traffic
66650,Friday,29,14,30,no_traffic
66651,Friday,29,14,41,no_traffic
66652,Friday,29,14,46,no_traffic
66653,Friday,29,14,50,no_traffic
66654,Friday,29,14,56,no_traffic
66655,Friday,30,14,17,no_traffic
66656,Friday,30,14,34,no_traffic
66657,Friday,30,14,51,no_traffic
66658,Friday,30,14,59,no_traffic
66659,Friday,31,14,9,no_traffic
66660,Friday,31,14,23,no_traffic
66661,Friday,31,14,33,no_traffic
66662,Friday,31,14,36,no_traffic
66663,Friday,31,14,55,no_traffic
66664,Friday,32,14,23,no_traffic
66665,Friday,32,14,35,no_traffic
66666,Friday,32,14,40,no_traffic
66667,Friday,33,14,8,no_traffic
66668,Friday,33,14,24,no_traffic
66669,Friday,33,14,36,no_traffic
66670,Friday,33,14,40,no_traffic
66671,Friday,33,14,49,no_traffic
66673,Friday,34,14,22,no_traffic
66674,Friday,34,14,43,no_traffic
66675,Friday,34,14,55,no_traffic
66676,Friday,35,14,11,no_traffic
66677,Friday,35,14,35,no_traffic
66678,Friday,35,14,43,no_traffic
66679,Friday,36,14,8,no_traffic
66680,Friday,36,14,23,no_traffic
66681,Friday,36,14,31,no_traffic
66682,Friday,36,14,45,no_traffic
66683,Friday,37,14,8,no_traffic
66684,Friday,37,14,36,no_traffic
66685,Friday,37,14,41,no_traffic
66686,Friday,37,14,56,no_traffic
66687,Friday,38,14,14,no_traffic
66688,Friday,38,14,32,no_traffic
66689,Friday,38,14,52,no_traffic
66690,Friday,39,14,4,no_traffic
66691,Friday,39,14,25,no_traffic
66692,Friday,39,14,45,no_traffic
66693,Friday,40,14,9,no_traffic
66695,Friday,40,14,28,no_traffic
66696,Friday,40,14,45,no_traffic
66697,Friday,41,14,10,no_traffic
66698,Friday,41,14,37,no_traffic
66699,Friday,41,14,56,no_traffic
66700,Friday,42,14,1,no_traffic
66702,Friday,42,14,20,no_traffic
66703,Friday,42,14,39,no_traffic
66704,Friday,42,14,50,no_traffic
66705,Friday,43,14,7,no_traffic
66706,Friday,43,14,18,no_traffic
66707,Friday,43,14,28,no_traffic
66708,Friday,43,14,54,no_traffic
66710,Friday,44,14,33,no_traffic
66711,Friday,44,14,58,no_traffic
66712,Friday,45,14,17,no_traffic
66713,Friday,45,14,44,no_traffic
66714,Friday,46,14,0,no_traffic
66716,Friday,46,14,32,no_traffic
66717,Friday,46,14,59,no_traffic
66718,Friday,47,14,17,no_traffic
66719,Friday,47,14,36,no_traffic
66720,Friday,47,14,56,no_traffic
66721,Friday,48,14,4,no_traffic
66722,Friday,48,14,27,no_traffic
66723,Friday,48,14,44,no_traffic
66724,Friday,48,14,51,no_traffic
66725,Friday,49,14,1,no_traffic
66726,Friday,49,14,24,no_traffic
66727,Friday,49,14,48,no_traffic
66728,Friday,50,14,13,no_traffic
66729,Friday,50,14,30,no_traffic
66730,Friday,50,14,45,no_traffic
66731,Friday,51,14,6,no_traffic
66732,Friday,51,14,20,no_traffic
66733,Friday,51,14,39,no_traffic
66735,Friday,51,14,58,no_traffic
66737,Friday,52,14,41,no_traffic
66738,Friday,52,14,51,no_traffic
66739,Friday,53,14,17,no_traffic
66741,Friday,53,14,28,no_traffic
66743,Friday,54,14,1,no_traffic
66744,Friday,54,14,11,no_traffic
66745,Friday,54,14,33,no_traffic
66746,Friday,55,14,1,no_traffic
66747,Friday,55,14,24,no_traffic
66748,Friday,55,14,43,no_traffic
66749,Friday,55,14,58,no_traffic
66750,Friday,56,14,20,no_traffic
66751,Friday,56,14,28,no_traffic
66752,Friday,56,14,34,no_traffic
66753,Friday,56,14,43,no_traffic
66754,Friday,56,14,54,no_traffic
66755,Friday,57,14,12,no_traffic
66757,Friday,57,14,14,no_traffic
66758,Friday,57,14,36,no_traffic
66759,Friday,57,14,48,no_traffic
66760,Friday,58,14,14,no_traffic
66762,Friday,58,14,49,no_traffic
66763,Friday,59,14,15,no_traffic
66764,Friday,59,14,44,no_traffic
66765,Friday,59,14,48,no_traffic
66766,Friday,59,14,58,no_traffic
66767,Friday,0,15,8,no_traffic
66768,Friday,0,15,13,no_traffic
66769,Friday,0,15,36,no_traffic
66770,Friday,1,15,4,no_traffic
66771,Friday,1,15,24,no_traffic
66773,Friday,1,15,26,no_traffic
66774,Friday,1,15,29,no_traffic
66775,Friday,1,15,35,no_traffic
66776,Friday,1,15,59,no_traffic
66777,Friday,2,15,11,no_traffic
66778,Friday,2,15,15,no_traffic
66779,Friday,2,15,42,no_traffic
66780,Friday,3,15,6,no_traffic
66781,Friday,3,15,7,no_traffic
66783,Friday,3,15,42,no_traffic
66784,Friday,4,15,5,no_traffic
66785,Friday,4,15,33,no_traffic
66786,Friday,4,15,41,no_traffic
66787,Friday,5,15,4,no_traffic
66788,Friday,5,15,10,no_traffic
66789,Friday,5,15,31,no_traffic
66790,Friday,5,15,34,no_traffic
66791,Friday,5,15,48,no_traffic
66792,Friday,6,15,10,no_traffic
66793,Friday,6,15,20,no_traffic
66795,Friday,6,15,36,no_traffic
66796,Friday,6,15,38,no_traffic
66797,Friday,6,15,42,no_traffic
66798,Friday,6,15,55,no_traffic
66799,Friday,7,15,3,no_traffic
66800,Friday,7,15,19,no_traffic
66801,Friday,7,15,22,no_traffic
66802,Friday,7,15,40,no_traffic
66804,Friday,8,15,13,no_traffic
66805,Friday,8,15,37,no_traffic
66806,Friday,8,15,56,no_traffic
66807,Friday,9,15,15,no_traffic
66808,Friday,9,15,33,no_traffic
66809,Friday,9,15,37,no_traffic
66810,Friday,9,15,54,no_traffic
66811,Friday,10,15,21,no_traffic
66812,Friday,10,15,26,no_traffic
66813,Friday,10,15,48,no_traffic
66814,Friday,10,15,58,no_traffic
66815,Friday,11,15,2,no_traffic
66816,Friday,11,15,23,no_traffic
66818,Friday,11,15,31,no_traffic
66820,Friday,11,15,36,no_traffic
66821,Friday,11,15,41,no_traffic
66822,Friday,11,15,59,no_traffic
66824,Friday,12,15,2,no_traffic
66825,Friday,12,15,6,no_traffic
66827,Friday,12,15,17,no_traffic
66828,Friday,12,15,36,no_traffic
66829,Friday,13,15,1,no_traffic
66830,Friday,13,15,4,no_traffic
66831,Friday,13,15,10,no_traffic
66833,Friday,13,15,38,no_traffic
66834,Friday,13,15,55,no_traffic
66835,Friday,14,15,2,no_traffic
66837,Friday,14,15,14,no_traffic
66838,Friday,14,15,43,no_traffic
66839,Friday,15,15,2,no_traffic
66840,Friday,15,15,5,no_traffic
66841,Friday,15,15,26,no_traffic
66842,Friday,15,15,53,no_traffic
66843,Friday,15,15,54,no_traffic
66844,Friday,16,15,6,no_traffic
66845,Friday,16,15,16,no_traffic
66846,Friday,16,15,25,no_traffic
66848,Friday,16,15,51,no_traffic
66849,Friday,17,15,10,no_traffic
66850,Friday,17,15,16,no_traffic
66851,Friday,17,15,36,no_traffic
66852,Friday,17,15,46,no_traffic
66853,Friday,18,15,0,no_traffic
66854,Friday,18,15,2,no_traffic
66855,Friday,18,15,15,no_traffic
66856,Friday,18,15,42,no_traffic
